,year_month,volume,product,uf,unit
50,2008-03,13140.013,QUEROSENE DE AVIAÇÃO,AM,m3
51,2009-03,12535.409,QUEROSENE DE AVIAÇÃO,AM,m3
52,2010-03,15052.722,QUEROSENE DE AVIAÇÃO,AM,m3
53,2011-03,15884.373,QUEROSENE DE AVIAÇÃO,AM,m3
54,2012-03,15979.963,QUEROSENE DE AVIAÇÃO,AM,m3
55,2013-03,13669.259,QUEROSENE DE AVIAÇÃO,AM,m3
56,2014-03,14441.432,QUEROSENE DE AVIAÇÃO,AM,m3
57,2015-03,13986.095,QUEROSENE DE AVIAÇÃO,AM,m3
58,2016-03,11543.613,QUEROSENE DE AVIAÇÃO,AM,m3
59,2017-03,11530.347,QUEROSENE DE AVIAÇÃO,AM,m3
60,2018-03,11118.134,QUEROSENE DE AVIAÇÃO,AM,m3
61,2019-03,12353.554,QUEROSENE DE AVIAÇÃO,AM,m3
62,2020-03,10622.423,QUEROSENE DE AVIAÇÃO,AM,m3
63,2000-04,9626.012,QUEROSENE DE AVIAÇÃO,AM,m3
64,2001-04,9891.014,QUEROSENE DE AVIAÇÃO,AM,m3
65,2002-04,11208.661,QUEROSENE DE AVIAÇÃO,AM,m3
66,2003-04,10873.54,QUEROSENE DE AVIAÇÃO,AM,m3
67,2004-04,11736.269,QUEROSENE DE AVIAÇÃO,AM,m3
68,2005-04,11401.799,QUEROSENE DE AVIAÇÃO,AM,m3
69,2006-04,11973.031,QUEROSENE DE AVIAÇÃO,AM,m3
70,2007-04,13558.889,QUEROSENE DE AVIAÇÃO,AM,m3
71,2008-04,13986.278,QUEROSENE DE AVIAÇÃO,AM,m3
72,2009-04,11690.486,QUEROSENE DE AVIAÇÃO,AM,m3
73,2010-04,15364.987,QUEROSENE DE AVIAÇÃO,AM,m3
74,2011-04,14676.667,QUEROSENE DE AVIAÇÃO,AM,m3
75,2012-04,15638.918,QUEROSENE DE AVIAÇÃO,AM,m3
76,2013-04,13216.121,QUEROSENE DE AVIAÇÃO,AM,m3
77,2014-04,13618.288,QUEROSENE DE AVIAÇÃO,AM,m3
78,2015-04,12374.914,QUEROSENE DE AVIAÇÃO,AM,m3
79,2016-04,9647.1,QUEROSENE DE AVIAÇÃO,AM,m3
80,2017-04,10225.312,QUEROSENE DE AVIAÇÃO,AM,m3
81,2018-04,10158.142,QUEROSENE DE AVIAÇÃO,AM,m3
82,2019-04,11045.669,QUEROSENE DE AVIAÇÃO,AM,m3
83,2020-04,3652.861,QUEROSENE DE AVIAÇÃO,AM,m3
84,2000-05,10319.466,QUEROSENE DE AVIAÇÃO,AM,m3
85,2001-05,10614.779,QUEROSENE DE AVIAÇÃO,AM,m3
86,2002-05,11805.226,QUEROSENE DE AVIAÇÃO,AM,m3
87,2003-05,11020.697,QUEROSENE DE AVIAÇÃO,AM,m3
88,2004-05,12207.169,QUEROSENE DE AVIAÇÃO,AM,m3
89,2005-05,12046.994,QUEROSENE DE AVIAÇÃO,AM,m3
90,2006-05,12410.867,QUEROSENE DE AVIAÇÃO,AM,m3
91,2007-05,15464.191,QUEROSENE DE AVIAÇÃO,AM,m3
92,2008-05,16287.393,QUEROSENE DE AVIAÇÃO,AM,m3
93,2009-05,12344.604,QUEROSENE DE AVIAÇÃO,AM,m3
94,2010-05,15663.205,QUEROSENE DE AVIAÇÃO,AM,m3
95,2011-05,14861.066,QUEROSENE DE AVIAÇÃO,AM,m3
96,2012-05,14493.45,QUEROSENE DE AVIAÇÃO,AM,m3
97,2013-05,14161.328,QUEROSENE DE AVIAÇÃO,AM,m3
98,2014-05,13762.403,QUEROSENE DE AVIAÇÃO,AM,m3
99,2015-05,12282.359,QUEROSENE DE AVIAÇÃO,AM,m3
100,2016-05,9184.096,QUEROSENE DE AVIAÇÃO,AM,m3
101,2017-05,10398.402,QUEROSENE DE AVIAÇÃO,AM,m3
102,2018-05,11294.722,QUEROSENE DE AVIAÇÃO,AM,m3
103,2019-05,11485.206,QUEROSENE DE AVIAÇÃO,AM,m3
104,2020-05,4675.301,QUEROSENE DE AVIAÇÃO,AM,m3
105,2000-06,9200.263,QUEROSENE DE AVIAÇÃO,AM,m3
106,2001-06,9810.798,QUEROSENE DE AVIAÇÃO,AM,m3
107,2002-06,11219.439,QUEROSENE DE AVIAÇÃO,AM,m3
108,2003-06,11999.233,QUEROSENE DE AVIAÇÃO,AM,m3
109,2004-06,11943.8,QUEROSENE DE AVIAÇÃO,AM,m3
110,2005-06,12188.695,QUEROSENE DE AVIAÇÃO,AM,m3
111,2006-06,12004.568,QUEROSENE DE AVIAÇÃO,AM,m3
112,2007-06,12804.179,QUEROSENE DE AVIAÇÃO,AM,m3
113,2008-06,13481.371,QUEROSENE DE AVIAÇÃO,AM,m3
114,2009-06,12014.792,QUEROSENE DE AVIAÇÃO,AM,m3
115,2010-06,15468.354,QUEROSENE DE AVIAÇÃO,AM,m3
116,2011-06,14889.459,QUEROSENE DE AVIAÇÃO,AM,m3
117,2012-06,14831.661,QUEROSENE DE AVIAÇÃO,AM,m3
118,2013-06,14000.579,QUEROSENE DE AVIAÇÃO,AM,m3
119,2014-06,14500.179,QUEROSENE DE AVIAÇÃO,AM,m3
120,2015-06,12913.525,QUEROSENE DE AVIAÇÃO,AM,m3
121,2016-06,9439.607,QUEROSENE DE AVIAÇÃO,AM,m3
122,2017-06,9866.096,QUEROSENE DE AVIAÇÃO,AM,m3
123,2018-06,11480.028,QUEROSENE DE AVIAÇÃO,AM,m3
124,2019-06,11031.722,QUEROSENE DE AVIAÇÃO,AM,m3
125,2020-06,5439.13,QUEROSENE DE AVIAÇÃO,AM,m3
126,2000-07,10312.045,QUEROSENE DE AVIAÇÃO,AM,m3
127,2001-07,11339.24,QUEROSENE DE AVIAÇÃO,AM,m3
128,2002-07,10004.942,QUEROSENE DE AVIAÇÃO,AM,m3
129,2003-07,10851.535,QUEROSENE DE AVIAÇÃO,AM,m3
130,2004-07,12770.434,QUEROSENE DE AVIAÇÃO,AM,m3
131,2005-07,11901.521,QUEROSENE DE AVIAÇÃO,AM,m3
132,2006-07,12231.576,QUEROSENE DE AVIAÇÃO,AM,m3
133,2007-07,14516.255,QUEROSENE DE AVIAÇÃO,AM,m3
134,2008-07,13746.705,QUEROSENE DE AVIAÇÃO,AM,m3
135,2009-07,13927.522,QUEROSENE DE AVIAÇÃO,AM,m3
136,2010-07,16000.011,QUEROSENE DE AVIAÇÃO,AM,m3
137,2011-07,15442.169,QUEROSENE DE AVIAÇÃO,AM,m3
138,2012-07,17240.624,QUEROSENE DE AVIAÇÃO,AM,m3
139,2013-07,15730.043,QUEROSENE DE AVIAÇÃO,AM,m3
140,2014-07,14965.538,QUEROSENE DE AVIAÇÃO,AM,m3
141,2015-07,13876.186,QUEROSENE DE AVIAÇÃO,AM,m3
142,2016-07,9641.643,QUEROSENE DE AVIAÇÃO,AM,m3
143,2017-07,11648.74,QUEROSENE DE AVIAÇÃO,AM,m3
144,2018-07,12470.53,QUEROSENE DE AVIAÇÃO,AM,m3
145,2019-07,12884.381,QUEROSENE DE AVIAÇÃO,AM,m3
146,2020-07,6667.767,QUEROSENE DE AVIAÇÃO,AM,m3
147,2000-08,9221.903,QUEROSENE DE AVIAÇÃO,AM,m3
148,2001-08,10923.78,QUEROSENE DE AVIAÇÃO,AM,m3
149,2002-08,12535.121,QUEROSENE DE AVIAÇÃO,AM,m3
150,2003-08,9946.342,QUEROSENE DE AVIAÇÃO,AM,m3
151,2004-08,14027.045,QUEROSENE DE AVIAÇÃO,AM,m3
152,2005-08,11954.159,QUEROSENE DE AVIAÇÃO,AM,m3
153,2006-08,12399.134,QUEROSENE DE AVIAÇÃO,AM,m3
154,2007-08,13914.387,QUEROSENE DE AVIAÇÃO,AM,m3
155,2008-08,14781.915,QUEROSENE DE AVIAÇÃO,AM,m3
156,2009-08,13690.904,QUEROSENE DE AVIAÇÃO,AM,m3
157,2010-08,16059.32,QUEROSENE DE AVIAÇÃO,AM,m3
158,2011-08,16730.796,QUEROSENE DE AVIAÇÃO,AM,m3
159,2012-08,14913.178,QUEROSENE DE AVIAÇÃO,AM,m3
160,2013-08,13667.3,QUEROSENE DE AVIAÇÃO,AM,m3
161,2014-08,15066.339,QUEROSENE DE AVIAÇÃO,AM,m3
162,2015-08,12561.227,QUEROSENE DE AVIAÇÃO,AM,m3
163,2016-08,9916.016,QUEROSENE DE AVIAÇÃO,AM,m3
164,2017-08,11290.387,QUEROSENE DE AVIAÇÃO,AM,m3
165,2018-08,12181.798,QUEROSENE DE AVIAÇÃO,AM,m3
166,2019-08,12208.106,QUEROSENE DE AVIAÇÃO,AM,m3
167,2020-08,7582.644,QUEROSENE DE AVIAÇÃO,AM,m3
168,2000-09,9430.396,QUEROSENE DE AVIAÇÃO,AM,m3
169,2001-09,10366.835,QUEROSENE DE AVIAÇÃO,AM,m3
170,2002-09,10883.512,QUEROSENE DE AVIAÇÃO,AM,m3
171,2003-09,10951.565,QUEROSENE DE AVIAÇÃO,AM,m3
172,2004-09,12508.773,QUEROSENE DE AVIAÇÃO,AM,m3
173,2005-09,11227.205,QUEROSENE DE AVIAÇÃO,AM,m3
174,2006-09,13144.417,QUEROSENE DE AVIAÇÃO,AM,m3
175,2007-09,13604.259,QUEROSENE DE AVIAÇÃO,AM,m3
176,2008-09,12850.75,QUEROSENE DE AVIAÇÃO,AM,m3
177,2009-09,13721.357,QUEROSENE DE AVIAÇÃO,AM,m3
178,2010-09,15614.695,QUEROSENE DE AVIAÇÃO,AM,m3
179,2011-09,15349.424,QUEROSENE DE AVIAÇÃO,AM,m3
180,2012-09,15275.72,QUEROSENE DE AVIAÇÃO,AM,m3
181,2013-09,13156.499,QUEROSENE DE AVIAÇÃO,AM,m3
182,2014-09,14745.071,QUEROSENE DE AVIAÇÃO,AM,m3
183,2015-09,12669.583,QUEROSENE DE AVIAÇÃO,AM,m3
184,2016-09,10527.07,QUEROSENE DE AVIAÇÃO,AM,m3
185,2017-09,10631.19,QUEROSENE DE AVIAÇÃO,AM,m3
186,2018-09,12098.065,QUEROSENE DE AVIAÇÃO,AM,m3
187,2019-09,12119.911,QUEROSENE DE AVIAÇÃO,AM,m3
188,2020-09,8723.535,QUEROSENE DE AVIAÇÃO,AM,m3
189,2000-10,9897.609,QUEROSENE DE AVIAÇÃO,AM,m3
190,2001-10,11256.638,QUEROSENE DE AVIAÇÃO,AM,m3
191,2002-10,10903.531,QUEROSENE DE AVIAÇÃO,AM,m3
192,2003-10,11870.324,QUEROSENE DE AVIAÇÃO,AM,m3
193,2004-10,12558.028,QUEROSENE DE AVIAÇÃO,AM,m3
194,2005-10,13008.911,QUEROSENE DE AVIAÇÃO,AM,m3
195,2006-10,12732.398,QUEROSENE DE AVIAÇÃO,AM,m3
196,2007-10,15791.309,QUEROSENE DE AVIAÇÃO,AM,m3
197,2008-10,13454.4,QUEROSENE DE AVIAÇÃO,AM,m3
198,2009-10,15299.178,QUEROSENE DE AVIAÇÃO,AM,m3
199,2010-10,16081.499,QUEROSENE DE AVIAÇÃO,AM,m3
200,2011-10,16241.253,QUEROSENE DE AVIAÇÃO,AM,m3
201,2012-10,15166.877,QUEROSENE DE AVIAÇÃO,AM,m3
202,2013-10,14709.833,QUEROSENE DE AVIAÇÃO,AM,m3
203,2014-10,14558.951,QUEROSENE DE AVIAÇÃO,AM,m3
204,2015-10,13679.615,QUEROSENE DE AVIAÇÃO,AM,m3
205,2016-10,11343.558,QUEROSENE DE AVIAÇÃO,AM,m3
206,2017-10,11083.741,QUEROSENE DE AVIAÇÃO,AM,m3
207,2018-10,12493.356,QUEROSENE DE AVIAÇÃO,AM,m3
208,2019-10,12922.446,QUEROSENE DE AVIAÇÃO,AM,m3
209,2000-11,11435.584,QUEROSENE DE AVIAÇÃO,AM,m3
210,2001-11,12616.499,QUEROSENE DE AVIAÇÃO,AM,m3
211,2002-11,12652.563,QUEROSENE DE AVIAÇÃO,AM,m3
212,2003-11,12410.406,QUEROSENE DE AVIAÇÃO,AM,m3
213,2004-11,13185.135,QUEROSENE DE AVIAÇÃO,AM,m3
214,2005-11,13170.826,QUEROSENE DE AVIAÇÃO,AM,m3
215,2006-11,12158.861,QUEROSENE DE AVIAÇÃO,AM,m3
216,2007-11,15263.103,QUEROSENE DE AVIAÇÃO,AM,m3
217,2008-11,12468.508,QUEROSENE DE AVIAÇÃO,AM,m3
218,2009-11,15685.595,QUEROSENE DE AVIAÇÃO,AM,m3
219,2010-11,16538.657,QUEROSENE DE AVIAÇÃO,AM,m3
220,2011-11,15629.226,QUEROSENE DE AVIAÇÃO,AM,m3
221,2012-11,15998.949,QUEROSENE DE AVIAÇÃO,AM,m3
222,2013-11,13834.888,QUEROSENE DE AVIAÇÃO,AM,m3
223,2014-11,14525.76,QUEROSENE DE AVIAÇÃO,AM,m3
224,2015-11,13034.362,QUEROSENE DE AVIAÇÃO,AM,m3
225,2016-11,10980.405,QUEROSENE DE AVIAÇÃO,AM,m3
226,2017-11,11546.788,QUEROSENE DE AVIAÇÃO,AM,m3
227,2018-11,12237.193,QUEROSENE DE AVIAÇÃO,AM,m3
228,2019-11,12429.834,QUEROSENE DE AVIAÇÃO,AM,m3
229,2000-12,12061.254,QUEROSENE DE AVIAÇÃO,AM,m3
230,2001-12,12372.381,QUEROSENE DE AVIAÇÃO,AM,m3
231,2002-12,11496.095,QUEROSENE DE AVIAÇÃO,AM,m3
232,2003-12,12413.498,QUEROSENE DE AVIAÇÃO,AM,m3
233,2004-12,12289.845,QUEROSENE DE AVIAÇÃO,AM,m3
234,2005-12,12111.646,QUEROSENE DE AVIAÇÃO,AM,m3
235,2006-12,12503.22,QUEROSENE DE AVIAÇÃO,AM,m3
236,2007-12,15832.259,QUEROSENE DE AVIAÇÃO,AM,m3
237,2008-12,12829.758,QUEROSENE DE AVIAÇÃO,AM,m3
238,2009-12,15244.956,QUEROSENE DE AVIAÇÃO,AM,m3
239,2010-12,16816.706,QUEROSENE DE AVIAÇÃO,AM,m3
240,2011-12,16117.438,QUEROSENE DE AVIAÇÃO,AM,m3
241,2012-12,15543.924,QUEROSENE DE AVIAÇÃO,AM,m3
242,2013-12,14600.259,QUEROSENE DE AVIAÇÃO,AM,m3
243,2014-12,14975.489,QUEROSENE DE AVIAÇÃO,AM,m3
244,2015-12,12139.232,QUEROSENE DE AVIAÇÃO,AM,m3
245,2016-12,12155.625,QUEROSENE DE AVIAÇÃO,AM,m3
246,2017-12,11600.437,QUEROSENE DE AVIAÇÃO,AM,m3
247,2018-12,12218.443,QUEROSENE DE AVIAÇÃO,AM,m3
248,2019-12,13320.446,QUEROSENE DE AVIAÇÃO,AM,m3
0,2000-01,281.2,QUEROSENE ILUMINANTE,AM,m3
1,2001-01,346.0,QUEROSENE ILUMINANTE,AM,m3
2,2002-01,336.0,QUEROSENE ILUMINANTE,AM,m3
3,2003-01,345.0,QUEROSENE ILUMINANTE,AM,m3
4,2004-01,400.0,QUEROSENE ILUMINANTE,AM,m3
5,2005-01,300.0,QUEROSENE ILUMINANTE,AM,m3
6,2006-01,195.0,QUEROSENE ILUMINANTE,AM,m3
7,2007-01,250.0,QUEROSENE ILUMINANTE,AM,m3
8,2008-01,110.0,QUEROSENE ILUMINANTE,AM,m3
9,2009-01,80.0,QUEROSENE ILUMINANTE,AM,m3
10,2010-01,100.0,QUEROSENE ILUMINANTE,AM,m3
11,2011-01,125.0,QUEROSENE ILUMINANTE,AM,m3
12,2012-01,90.0,QUEROSENE ILUMINANTE,AM,m3
13,2013-01,80.0,QUEROSENE ILUMINANTE,AM,m3
14,2014-01,0.0,QUEROSENE ILUMINANTE,AM,m3
15,2015-01,0.0,QUEROSENE ILUMINANTE,AM,m3
16,2016-01,0.0,QUEROSENE ILUMINANTE,AM,m3
17,2017-01,0.0,QUEROSENE ILUMINANTE,AM,m3
18,2018-01,0.0,QUEROSENE ILUMINANTE,AM,m3
19,2019-01,0.0,QUEROSENE ILUMINANTE,AM,m3
20,2020-01,0.0,QUEROSENE ILUMINANTE,AM,m3
21,2000-02,272.6,QUEROSENE ILUMINANTE,AM,m3
22,2001-02,277.2,QUEROSENE ILUMINANTE,AM,m3
23,2002-02,306.0,QUEROSENE ILUMINANTE,AM,m3
24,2003-02,350.0,QUEROSENE ILUMINANTE,AM,m3
25,2004-02,400.0,QUEROSENE ILUMINANTE,AM,m3
26,2005-02,325.0,QUEROSENE ILUMINANTE,AM,m3
27,2006-02,220.0,QUEROSENE ILUMINANTE,AM,m3
28,2007-02,245.0,QUEROSENE ILUMINANTE,AM,m3
29,2008-02,115.0,QUEROSENE ILUMINANTE,AM,m3
30,2009-02,80.0,QUEROSENE ILUMINANTE,AM,m3
31,2010-02,70.0,QUEROSENE ILUMINANTE,AM,m3
32,2011-02,105.0,QUEROSENE ILUMINANTE,AM,m3
33,2012-02,90.0,QUEROSENE ILUMINANTE,AM,m3
34,2013-02,50.0,QUEROSENE ILUMINANTE,AM,m3
35,2014-02,5.0,QUEROSENE ILUMINANTE,AM,m3
36,2015-02,0.0,QUEROSENE ILUMINANTE,AM,m3
37,2016-02,0.0,QUEROSENE ILUMINANTE,AM,m3
38,2017-02,0.0,QUEROSENE ILUMINANTE,AM,m3
39,2018-02,0.0,QUEROSENE ILUMINANTE,AM,m3
40,2019-02,0.0,QUEROSENE ILUMINANTE,AM,m3
41,2020-02,0.0,QUEROSENE ILUMINANTE,AM,m3
42,2000-03,227.0,QUEROSENE ILUMINANTE,AM,m3
43,2001-03,395.0,QUEROSENE ILUMINANTE,AM,m3
44,2002-03,337.0,QUEROSENE ILUMINANTE,AM,m3
45,2003-03,340.8,QUEROSENE ILUMINANTE,AM,m3
46,2004-03,390.0,QUEROSENE ILUMINANTE,AM,m3
47,2005-03,335.0,QUEROSENE ILUMINANTE,AM,m3
48,2006-03,275.0,QUEROSENE ILUMINANTE,AM,m3
49,2007-03,245.0,QUEROSENE ILUMINANTE,AM,m3
50,2008-03,130.0,QUEROSENE ILUMINANTE,AM,m3
51,2009-03,85.0,QUEROSENE ILUMINANTE,AM,m3
52,2010-03,105.0,QUEROSENE ILUMINANTE,AM,m3
53,2011-03,110.0,QUEROSENE ILUMINANTE,AM,m3
54,2012-03,80.0,QUEROSENE ILUMINANTE,AM,m3
55,2013-03,100.0,QUEROSENE ILUMINANTE,AM,m3
56,2014-03,0.0,QUEROSENE ILUMINANTE,AM,m3
57,2015-03,0.0,QUEROSENE ILUMINANTE,AM,m3
58,2016-03,0.0,QUEROSENE ILUMINANTE,AM,m3
59,2017-03,0.0,QUEROSENE ILUMINANTE,AM,m3
60,2018-03,0.0,QUEROSENE ILUMINANTE,AM,m3
61,2019-03,0.0,QUEROSENE ILUMINANTE,AM,m3
62,2020-03,0.0,QUEROSENE ILUMINANTE,AM,m3
63,2000-04,333.0,QUEROSENE ILUMINANTE,AM,m3
64,2001-04,372.8,QUEROSENE ILUMINANTE,AM,m3
65,2002-04,466.0,QUEROSENE ILUMINANTE,AM,m3
66,2003-04,455.0,QUEROSENE ILUMINANTE,AM,m3
67,2004-04,390.0,QUEROSENE ILUMINANTE,AM,m3
68,2005-04,305.0,QUEROSENE ILUMINANTE,AM,m3
69,2006-04,225.0,QUEROSENE ILUMINANTE,AM,m3
70,2007-04,235.0,QUEROSENE ILUMINANTE,AM,m3
71,2008-04,120.0,QUEROSENE ILUMINANTE,AM,m3
72,2009-04,90.0,QUEROSENE ILUMINANTE,AM,m3
73,2010-04,100.0,QUEROSENE ILUMINANTE,AM,m3
74,2011-04,100.0,QUEROSENE ILUMINANTE,AM,m3
75,2012-04,90.0,QUEROSENE ILUMINANTE,AM,m3
76,2013-04,80.0,QUEROSENE ILUMINANTE,AM,m3
77,2014-04,0.0,QUEROSENE ILUMINANTE,AM,m3
78,2015-04,0.0,QUEROSENE ILUMINANTE,AM,m3
79,2016-04,5.0,QUEROSENE ILUMINANTE,AM,m3
80,2017-04,0.0,QUEROSENE ILUMINANTE,AM,m3
81,2018-04,0.0,QUEROSENE ILUMINANTE,AM,m3
82,2019-04,0.0,QUEROSENE ILUMINANTE,AM,m3
83,2020-04,0.0,QUEROSENE ILUMINANTE,AM,m3
84,2000-05,291.0,QUEROSENE ILUMINANTE,AM,m3
85,2001-05,444.0,QUEROSENE ILUMINANTE,AM,m3
86,2002-05,362.8,QUEROSENE ILUMINANTE,AM,m3
87,2003-05,465.0,QUEROSENE ILUMINANTE,AM,m3
88,2004-05,375.0,QUEROSENE ILUMINANTE,AM,m3
89,2005-05,335.0,QUEROSENE ILUMINANTE,AM,m3
90,2006-05,255.0,QUEROSENE ILUMINANTE,AM,m3
91,2007-05,205.0,QUEROSENE ILUMINANTE,AM,m3
92,2008-05,110.0,QUEROSENE ILUMINANTE,AM,m3
93,2009-05,110.0,QUEROSENE ILUMINANTE,AM,m3
94,2010-05,80.0,QUEROSENE ILUMINANTE,AM,m3
95,2011-05,100.0,QUEROSENE ILUMINANTE,AM,m3
96,2012-05,100.0,QUEROSENE ILUMINANTE,AM,m3
97,2013-05,80.0,QUEROSENE ILUMINANTE,AM,m3
98,2014-05,0.0,QUEROSENE ILUMINANTE,AM,m3
99,2015-05,0.0,QUEROSENE ILUMINANTE,AM,m3
100,2016-05,0.0,QUEROSENE ILUMINANTE,AM,m3
101,2017-05,0.0,QUEROSENE ILUMINANTE,AM,m3
102,2018-05,0.0,QUEROSENE ILUMINANTE,AM,m3
103,2019-05,0.0,QUEROSENE ILUMINANTE,AM,m3
104,2020-05,0.0,QUEROSENE ILUMINANTE,AM,m3
105,2000-06,366.8,QUEROSENE ILUMINANTE,AM,m3
106,2001-06,351.0,QUEROSENE ILUMINANTE,AM,m3
107,2002-06,360.0,QUEROSENE ILUMINANTE,AM,m3
108,2003-06,375.0,QUEROSENE ILUMINANTE,AM,m3
109,2004-06,355.0,QUEROSENE ILUMINANTE,AM,m3
110,2005-06,325.0,QUEROSENE ILUMINANTE,AM,m3
111,2006-06,215.0,QUEROSENE ILUMINANTE,AM,m3
112,2007-06,130.0,QUEROSENE ILUMINANTE,AM,m3
113,2008-06,100.0,QUEROSENE ILUMINANTE,AM,m3
114,2009-06,100.0,QUEROSENE ILUMINANTE,AM,m3
115,2010-06,105.0,QUEROSENE ILUMINANTE,AM,m3
116,2011-06,90.0,QUEROSENE ILUMINANTE,AM,m3
117,2012-06,80.0,QUEROSENE ILUMINANTE,AM,m3
118,2013-06,5.0,QUEROSENE ILUMINANTE,AM,m3
119,2014-06,0.0,QUEROSENE ILUMINANTE,AM,m3
120,2015-06,0.0,QUEROSENE ILUMINANTE,AM,m3
121,2016-06,0.0,QUEROSENE ILUMINANTE,AM,m3
122,2017-06,0.0,QUEROSENE ILUMINANTE,AM,m3
123,2018-06,0.0,QUEROSENE ILUMINANTE,AM,m3
124,2019-06,0.0,QUEROSENE ILUMINANTE,AM,m3
125,2020-06,0.0,QUEROSENE ILUMINANTE,AM,m3
126,2000-07,246.0,QUEROSENE ILUMINANTE,AM,m3
127,2001-07,342.0,QUEROSENE ILUMINANTE,AM,m3
128,2002-07,401.0,QUEROSENE ILUMINANTE,AM,m3
129,2003-07,385.0,QUEROSENE ILUMINANTE,AM,m3
130,2004-07,360.0,QUEROSENE ILUMINANTE,AM,m3
131,2005-07,245.0,QUEROSENE ILUMINANTE,AM,m3
132,2006-07,165.0,QUEROSENE ILUMINANTE,AM,m3
133,2007-07,80.0,QUEROSENE ILUMINANTE,AM,m3
134,2008-07,100.0,QUEROSENE ILUMINANTE,AM,m3
135,2009-07,95.0,QUEROSENE ILUMINANTE,AM,m3
136,2010-07,60.0,QUEROSENE ILUMINANTE,AM,m3
137,2011-07,80.0,QUEROSENE ILUMINANTE,AM,m3
138,2012-07,40.0,QUEROSENE ILUMINANTE,AM,m3
139,2013-07,0.0,QUEROSENE ILUMINANTE,AM,m3
140,2014-07,0.0,QUEROSENE ILUMINANTE,AM,m3
141,2015-07,0.0,QUEROSENE ILUMINANTE,AM,m3
142,2016-07,0.0,QUEROSENE ILUMINANTE,AM,m3
143,2017-07,0.0,QUEROSENE ILUMINANTE,AM,m3
144,2018-07,0.0,QUEROSENE ILUMINANTE,AM,m3
145,2019-07,0.0,QUEROSENE ILUMINANTE,AM,m3
146,2020-07,0.0,QUEROSENE ILUMINANTE,AM,m3
147,2000-08,366.0,QUEROSENE ILUMINANTE,AM,m3
148,2001-08,296.8,QUEROSENE ILUMINANTE,AM,m3
149,2002-08,391.0,QUEROSENE ILUMINANTE,AM,m3
150,2003-08,320.0,QUEROSENE ILUMINANTE,AM,m3
151,2004-08,315.0,QUEROSENE ILUMINANTE,AM,m3
152,2005-08,255.0,QUEROSENE ILUMINANTE,AM,m3
153,2006-08,265.0,QUEROSENE ILUMINANTE,AM,m3
154,2007-08,120.0,QUEROSENE ILUMINANTE,AM,m3
155,2008-08,130.0,QUEROSENE ILUMINANTE,AM,m3
156,2009-08,95.0,QUEROSENE ILUMINANTE,AM,m3
157,2010-08,100.0,QUEROSENE ILUMINANTE,AM,m3
158,2011-08,130.0,QUEROSENE ILUMINANTE,AM,m3
159,2012-08,130.0,QUEROSENE ILUMINANTE,AM,m3
160,2013-08,0.0,QUEROSENE ILUMINANTE,AM,m3
161,2014-08,0.0,QUEROSENE ILUMINANTE,AM,m3
162,2015-08,0.0,QUEROSENE ILUMINANTE,AM,m3
163,2016-08,0.0,QUEROSENE ILUMINANTE,AM,m3
164,2017-08,0.0,QUEROSENE ILUMINANTE,AM,m3
165,2018-08,0.0,QUEROSENE ILUMINANTE,AM,m3
166,2019-08,0.0,QUEROSENE ILUMINANTE,AM,m3
167,2020-08,0.0,QUEROSENE ILUMINANTE,AM,m3
168,2000-09,228.0,QUEROSENE ILUMINANTE,AM,m3
169,2001-09,296.0,QUEROSENE ILUMINANTE,AM,m3
170,2002-09,291.8,QUEROSENE ILUMINANTE,AM,m3
171,2003-09,310.0,QUEROSENE ILUMINANTE,AM,m3
172,2004-09,440.0,QUEROSENE ILUMINANTE,AM,m3
173,2005-09,360.0,QUEROSENE ILUMINANTE,AM,m3
174,2006-09,220.0,QUEROSENE ILUMINANTE,AM,m3
175,2007-09,100.0,QUEROSENE ILUMINANTE,AM,m3
176,2008-09,99.812,QUEROSENE ILUMINANTE,AM,m3
177,2009-09,105.0,QUEROSENE ILUMINANTE,AM,m3
178,2010-09,110.0,QUEROSENE ILUMINANTE,AM,m3
179,2011-09,80.0,QUEROSENE ILUMINANTE,AM,m3
180,2012-09,80.0,QUEROSENE ILUMINANTE,AM,m3
181,2013-09,5.0,QUEROSENE ILUMINANTE,AM,m3
182,2014-09,0.0,QUEROSENE ILUMINANTE,AM,m3
183,2015-09,5.0,QUEROSENE ILUMINANTE,AM,m3
184,2016-09,0.0,QUEROSENE ILUMINANTE,AM,m3
185,2017-09,0.0,QUEROSENE ILUMINANTE,AM,m3
186,2018-09,0.0,QUEROSENE ILUMINANTE,AM,m3
187,2019-09,0.0,QUEROSENE ILUMINANTE,AM,m3
188,2020-09,0.0,QUEROSENE ILUMINANTE,AM,m3
189,2000-10,306.0,QUEROSENE ILUMINANTE,AM,m3
190,2001-10,376.0,QUEROSENE ILUMINANTE,AM,m3
191,2002-10,370.0,QUEROSENE ILUMINANTE,AM,m3
192,2003-10,365.8,QUEROSENE ILUMINANTE,AM,m3
193,2004-10,405.0,QUEROSENE ILUMINANTE,AM,m3
194,2005-10,240.0,QUEROSENE ILUMINANTE,AM,m3
195,2006-10,235.0,QUEROSENE ILUMINANTE,AM,m3
196,2007-10,105.0,QUEROSENE ILUMINANTE,AM,m3
197,2008-10,135.0,QUEROSENE ILUMINANTE,AM,m3
198,2009-10,95.0,QUEROSENE ILUMINANTE,AM,m3
199,2010-10,95.0,QUEROSENE ILUMINANTE,AM,m3
